"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.609762367E2,6.765930176E-2,-1.585203552E-1,9.825867004E0
2.609962447E2,5.703140259E-2,-1.565744019E-1,9.824968872E0
2.610162527E2,5.313949585E-2,-1.607656860E-1,9.810299377E0
2.610362577E2,6.316864014E-2,-1.459465027E-1,9.821526031E0
2.610562637E2,5.987548828E-2,-1.511856079E-1,9.822424164E0
2.610762707E2,6.930587769E-2,-1.444496155E-1,9.834399261E0
2.610962767E2,6.182144165E-2,-1.649569702E-1,9.834998016E0
2.611162827E2,7.110214233E-2,-1.558259583E-1,9.813143463E0
2.611362877E2,6.047424316E-2,-1.537303162E-1,9.820777588E0
2.611562917E2,5.807922363E-2,-1.582209778E-1,9.823022919E0
2.611762957E2,6.301895142E-2,-1.561253357E-1,9.818981323E0
2.611963007E2,5.942642212E-2,-1.529818726E-1,9.819879456E0
2.612163067E2,5.508544922E-2,-1.586700439E-1,9.826166382E0
2.612363127E2,6.316864014E-2,-1.555265808E-1,9.817185059E0
2.612563187E2,6.406677246E-2,-1.526824951E-1,9.817783813E0
2.612763247E2,5.882766724E-2,-1.535806274E-1,9.815837860E0
2.612963297E2,5.598358154E-2,-1.496887207E-1,9.833052063E0
2.613163367E2,4.909790039E-2,-1.594184875E-1,9.830806732E0
2.613363427E2,6.391708374E-2,-1.697470093E-1,9.821675720E0
2.613563487E2,5.897735596E-2,-1.420545959E-1,9.820328522E0
2.613763547E2,7.065307617E-2,-1.628613281E-1,9.827064514E0
2.613963617E2,6.242019653E-2,-1.493893433E-1,9.820777588E0
2.614163687E2,5.912704468E-2,-1.504371643E-1,9.834399261E0
2.614363747E2,6.167175293E-2,-1.490899658E-1,9.825567627E0
2.614563807E2,6.182144165E-2,-1.576222229E-1,9.821825409E0
2.614763867E2,6.960525513E-2,-1.540296936E-1,9.811945953E0
2.614963937E2,6.137237549E-2,-1.568737793E-1,9.825268250E0
2.615164009E2,5.718109131E-2,-1.634600830E-1,9.810449066E0
2.615364079E2,6.451583862E-2,-1.562750244E-1,9.820178833E0
2.615564139E2,6.256988525E-2,-1.634600830E-1,9.828411713E0
2.615764199E2,5.703140259E-2,-1.511856079E-1,9.811646576E0
2.615964259E2,5.882766724E-2,-1.535806274E-1,9.831255798E0
2.616164329E2,5.942642212E-2,-1.618135071E-1,9.816735992E0
2.616364389E2,5.957611084E-2,-1.495390320E-1,9.838740234E0
2.616564439E2,5.553451538E-2,-1.553768921E-1,9.820777588E0
2.616764499E2,6.107299805E-2,-1.589694214E-1,9.820777588E0
2.616964559E2,5.418731689E-2,-1.570234680E-1,9.827363892E0
2.617164619E2,6.047424316E-2,-1.486408997E-1,9.822424164E0
2.617364669E2,7.140151978E-2,-1.592687988E-1,9.825118561E0
2.617564729E2,5.673202515E-2,-1.583706665E-1,9.831555176E0
2.617764809E2,5.748046875E-2,-1.537303162E-1,9.825567627E0
2.617964869E2,5.598358154E-2,-1.543290710E-1,9.821526031E0
2.618164949E2,5.523513794E-2,-1.574725342E-1,9.832303619E0
2.618365009E2,6.137237549E-2,-1.633103943E-1,9.822424164E0
2.618565069E2,5.972579956E-2,-1.594184875E-1,9.827214203E0
2.618765139E2,6.511459351E-2,-1.568737793E-1,9.815538483E0
2.618965209E2,5.897735596E-2,-1.564247131E-1,9.813293152E0
2.619165279E2,5.733078003E-2,-1.567240906E-1,9.830806732E0
2.619365349E2,5.957611084E-2,-1.574725342E-1,9.816735992E0
2.619565429E2,6.047424316E-2,-1.496887207E-1,9.830207977E0
2.619765509E2,5.972579956E-2,-1.513352966E-1,9.824220428E0
2.619965599E2,5.553451538E-2,-1.525328064E-1,9.824519806E0
2.620165679E2,6.721023560E-2,-1.573228455E-1,9.821376343E0
2.620365759E2,6.122268677E-2,-1.613644409E-1,9.811347198E0
2.620565819E2,5.553451538E-2,-1.598675537E-1,9.824669495E0
2.620765899E2,5.942642212E-2,-1.621128845E-1,9.818981323E0
2.620965989E2,5.209167480E-2,-1.513352966E-1,9.824519806E0
2.621166069E2,5.912704468E-2,-1.546284485E-1,9.820178833E0
2.621366149E2,5.598358154E-2,-1.643582153E-1,9.825867004E0
2.621566229E2,6.376739502E-2,-1.585203552E-1,9.824819183E0
2.621766319E2,6.077362061E-2,-1.583706665E-1,9.822274475E0
2.621966409E2,6.032455444E-2,-1.520837402E-1,9.817484436E0
2.622166499E2,6.526428223E-2,-1.556762695E-1,9.825867004E0
2.622366579E2,7.005432129E-2,-1.585203552E-1,9.815987549E0
2.622566649E2,6.496490479E-2,-1.547781372E-1,9.826465759E0
2.622766719E2,6.212081909E-2,-1.538800049E-1,9.824819183E0
2.622966789E2,6.586303711E-2,-1.580712891E-1,9.828262024E0
2.623166859E2,5.239105225E-2,-1.565744019E-1,9.820627899E0
2.623366939E2,5.912704468E-2,-1.642085266E-1,9.824669495E0
2.623567009E2,6.451583862E-2,-1.603166199E-1,9.826465759E0
2.623767079E2,5.822891235E-2,-1.529818726E-1,9.823172607E0
2.623967149E2,5.613327026E-2,-1.568737793E-1,9.826316071E0
2.624167209E2,6.092330933E-2,-1.583706665E-1,9.824070740E0
2.624367279E2,5.658233643E-2,-1.583706665E-1,9.814340973E0
2.624567339E2,6.361770630E-2,-1.603166199E-1,9.824370117E0
2.624767419E2,6.242019653E-2,-1.526824951E-1,9.825417938E0
2.624967499E2,5.388793945E-2,-1.609153748E-1,9.828860779E0
2.625167580E2,6.421646118E-2,-1.591191101E-1,9.825717316E0
2.625367650E2,6.346801758E-2,-1.625619507E-1,9.836345215E0
2.625567730E2,6.077362061E-2,-1.496887207E-1,9.812095642E0
2.625767800E2,6.496490479E-2,-1.532812500E-1,9.827513580E0
2.625967880E2,5.493576050E-2,-1.556762695E-1,9.822124786E0
2.626167970E2,6.017486572E-2,-1.544787598E-1,9.827363892E0
2.626368060E2,6.047424316E-2,-1.544787598E-1,9.828262024E0
2.626568160E2,6.406677246E-2,-1.583706665E-1,9.825867004E0
2.626768250E2,5.343887329E-2,-1.511856079E-1,9.827812958E0
2.626968330E2,6.466552734E-2,-1.490899658E-1,9.816137238E0
2.627168410E2,6.391708374E-2,-1.511856079E-1,9.833650818E0
2.627368500E2,6.391708374E-2,-1.537303162E-1,9.828112335E0
2.627568580E2,6.167175293E-2,-1.601669312E-1,9.828561401E0
2.627768660E2,6.212081909E-2,-1.507365417E-1,9.823022919E0
2.627968750E2,6.077362061E-2,-1.487905884E-1,9.818681946E0
2.628168840E2,5.822891235E-2,-1.570234680E-1,9.818083191E0
2.628368920E2,6.197113037E-2,-1.537303162E-1,9.819131012E0
2.628568990E2,5.852828979E-2,-1.579216003E-1,9.816286926E0
2.628769080E2,5.388793945E-2,-1.592687988E-1,9.831255798E0
2.628969160E2,6.152206421E-2,-1.570234680E-1,9.828262024E0
2.629169230E2,5.897735596E-2,-1.472937012E-1,9.837393036E0
2.629369320E2,5.059478760E-2,-1.526824951E-1,9.822873230E0
2.629569410E2,5.209167480E-2,-1.507365417E-1,9.826615448E0
2.629769490E2,5.703140259E-2,-1.672023010E-1,9.822124786E0
2.629969570E2,6.032455444E-2,-1.568737793E-1,9.827663269E0
2.630169660E2,6.197113037E-2,-1.594184875E-1,9.826465759E0
2.630369740E2,6.152206421E-2,-1.667532349E-1,9.833501129E0
2.630569820E2,6.721023560E-2,-1.519340515E-1,9.811496887E0
2.630769900E2,4.819976807E-2,-1.471440125E-1,9.818981323E0
2.630969970E2,6.197113037E-2,-1.565744019E-1,9.822424164E0
2.631170030E2,5.583389282E-2,-1.630110168E-1,9.824669495E0
2.631370110E2,5.777984619E-2,-1.583706665E-1,9.822124786E0
2.631570200E2,6.301895142E-2,-1.583706665E-1,9.813293152E0
2.631770280E2,6.182144165E-2,-1.511856079E-1,9.823322296E0
2.631970370E2,6.152206421E-2,-1.462458801E-1,9.824819183E0
2.632170450E2,5.254074097E-2,-1.514849854E-1,9.821076965E0
2.632370530E2,5.807922363E-2,-1.571731567E-1,9.819430389E0
2.632570600E2,6.092330933E-2,-1.525328064E-1,9.813442841E0
2.632770670E2,6.137237549E-2,-1.561253357E-1,9.827214203E0
2.632970740E2,5.822891235E-2,-1.583706665E-1,9.820927277E0
2.633170810E2,6.017486572E-2,-1.622625732E-1,9.820478210E0
2.633370880E2,5.553451538E-2,-1.511856079E-1,9.826316071E0
2.633570950E2,6.466552734E-2,-1.544787598E-1,9.824519806E0
2.633771040E2,5.284011841E-2,-1.583706665E-1,9.824370117E0
2.633971120E2,6.212081909E-2,-1.559756470E-1,9.817334747E0
2.634171190E2,5.763015747E-2,-1.454974365E-1,9.812544708E0
2.634371270E2,5.418731689E-2,-1.477427673E-1,9.831106110E0
2.634571340E2,5.882766724E-2,-1.597178650E-1,9.822723541E0
2.634771420E2,5.388793945E-2,-1.585203552E-1,9.829459534E0
2.634971500E2,5.553451538E-2,-1.519340515E-1,9.815987549E0
2.635171575E2,6.032455444E-2,-1.477427673E-1,9.822873230E0
2.635371655E2,5.718109131E-2,-1.559756470E-1,9.829908600E0
2.635571735E2,5.882766724E-2,-1.570234680E-1,9.820627899E0
2.635771825E2,5.987548828E-2,-1.544787598E-1,9.826615448E0
2.635971905E2,5.927673340E-2,-1.541793823E-1,9.825417938E0
2.636171975E2,5.119354248E-2,-1.565744019E-1,9.818681946E0
2.636372055E2,6.825805664E-2,-1.601669312E-1,9.834698639E0
2.636572145E2,6.316864014E-2,-1.598675537E-1,9.822424164E0
2.636772235E2,5.538482666E-2,-1.579216003E-1,9.827214203E0
2.636972315E2,6.167175293E-2,-1.559756470E-1,9.822873230E0
2.637172395E2,5.598358154E-2,-1.508862305E-1,9.829010468E0
2.637372475E2,5.688171387E-2,-1.597178650E-1,9.814790039E0
2.637572545E2,5.777984619E-2,-1.555265808E-1,9.832004242E0
2.637772615E2,5.972579956E-2,-1.568737793E-1,9.828860779E0
2.637972695E2,6.376739502E-2,-1.553768921E-1,9.824220428E0
2.638172775E2,5.942642212E-2,-1.540296936E-1,9.826016693E0
2.638372845E2,6.256988525E-2,-1.562750244E-1,9.827962646E0
2.638572905E2,5.942642212E-2,-1.618135071E-1,9.820178833E0
2.638772985E2,5.822891235E-2,-1.576222229E-1,9.821526031E0
2.638973065E2,5.703140259E-2,-1.480421448E-1,9.822424164E0
2.639173145E2,6.376739502E-2,-1.532812500E-1,9.822873230E0
2.639373225E2,6.092330933E-2,-1.514849854E-1,9.814340973E0
2.639573295E2,5.403762817E-2,-1.480421448E-1,9.815837860E0
2.639773365E2,6.227050781E-2,-1.547781372E-1,9.827513580E0
2.639973445E2,6.122268677E-2,-1.603166199E-1,9.821226654E0
2.640173515E2,5.493576050E-2,-1.588197327E-1,9.819280701E0
2.640373575E2,6.137237549E-2,-1.496887207E-1,9.830806732E0
2.640573645E2,5.463638306E-2,-1.544787598E-1,9.824968872E0
2.640773715E2,5.792953491E-2,-1.568737793E-1,9.823921051E0
2.640973765E2,5.523513794E-2,-1.574725342E-1,9.818831635E0
2.641173815E2,5.613327026E-2,-1.600172424E-1,9.821226654E0
2.641373875E2,5.882766724E-2,-1.553768921E-1,9.817783813E0
2.641573955E2,6.346801758E-2,-1.508862305E-1,9.824070740E0
2.641774035E2,6.047424316E-2,-1.645079041E-1,9.826615448E0
2.641974115E2,6.271957397E-2,-1.556762695E-1,9.816137238E0
2.642174185E2,5.643264771E-2,-1.559756470E-1,9.825118561E0
2.642374245E2,5.523513794E-2,-1.627116394E-1,9.825417938E0
2.642574305E2,5.418731689E-2,-1.528321838E-1,9.829309845E0
2.642774365E2,6.541397095E-2,-1.541793823E-1,9.826765137E0
2.642974435E2,5.822891235E-2,-1.508862305E-1,9.828860779E0
2.643174495E2,6.316864014E-2,-1.591191101E-1,9.823172607E0
2.643374565E2,6.406677246E-2,-1.555265808E-1,9.822723541E0
2.643574625E2,6.167175293E-2,-1.592687988E-1,9.821526031E0
2.643774685E2,6.271957397E-2,-1.582209778E-1,9.834848328E0
2.643974755E2,5.179229736E-2,-1.592687988E-1,9.824968872E0
2.644174835E2,5.358856201E-2,-1.582209778E-1,9.820777588E0
2.644374905E2,6.945556641E-2,-1.520837402E-1,9.822873230E0
2.644574995E2,5.373825073E-2,-1.550775146E-1,9.810598755E0
2.644775075E2,5.897735596E-2,-1.688488770E-1,9.805659027E0
2.644975155E2,5.837860107E-2,-1.568737793E-1,9.819879456E0
2.645175230E2,5.209167480E-2,-1.589694214E-1,9.826615448E0
2.645375290E2,6.780899048E-2,-1.574725342E-1,9.826316071E0
2.645575360E2,5.673202515E-2,-1.431024170E-1,9.833351440E0
2.645775440E2,5.059478760E-2,-1.610650635E-1,9.812095642E0
2.645975510E2,6.511459351E-2,-1.597178650E-1,9.809251556E0
2.646175590E2,5.718109131E-2,-1.495390320E-1,9.828711090E0
2.646375680E2,5.912704468E-2,-1.507365417E-1,9.825417938E0
2.646575770E2,6.256988525E-2,-1.555265808E-1,9.827962646E0
2.646775860E2,5.852828979E-2,-1.556762695E-1,9.824968872E0
2.646975920E2,5.418731689E-2,-1.582209778E-1,9.825567627E0
2.647175990E2,6.122268677E-2,-1.565744019E-1,9.824819183E0
2.647376050E2,5.568420410E-2,-1.528321838E-1,9.826914825E0
2.647576130E2,5.628295898E-2,-1.601669312E-1,9.814490662E0
2.647776190E2,6.047424316E-2,-1.570234680E-1,9.825717316E0
2.647976260E2,6.107299805E-2,-1.525328064E-1,9.828411713E0
2.648176330E2,5.822891235E-2,-1.435514832E-1,9.814640350E0
2.648376420E2,6.556365967E-2,-1.655557251E-1,9.831555176E0
2.648576500E2,5.673202515E-2,-1.535806274E-1,9.812694397E0
2.648776580E2,5.942642212E-2,-1.621128845E-1,9.839788055E0
2.648976650E2,6.077362061E-2,-1.522334290E-1,9.821076965E0
2.649176740E2,6.496490479E-2,-1.564247131E-1,9.822124786E0
2.649376810E2,6.122268677E-2,-1.501377869E-1,9.824669495E0
2.649576900E2,6.092330933E-2,-1.475930786E-1,9.827064514E0
2.649776980E2,6.721023560E-2,-1.501377869E-1,9.810299377E0
2.649977060E2,6.721023560E-2,-1.541793823E-1,9.821825409E0
2.650177140E2,6.361770630E-2,-1.701960754E-1,9.818232880E0
2.650377200E2,5.673202515E-2,-1.547781372E-1,9.828860779E0
2.650577280E2,5.882766724E-2,-1.380130005E-1,9.825268250E0
2.650777340E2,6.242019653E-2,-1.639091492E-1,9.817634125E0
2.650977400E2,6.092330933E-2,-1.582209778E-1,9.820328522E0
2.651177460E2,5.523513794E-2,-1.630110168E-1,9.821226654E0
2.651377510E2,6.286926270E-2,-1.561253357E-1,9.825567627E0
2.651577580E2,6.002517700E-2,-1.477427673E-1,9.817334747E0
2.651777650E2,6.346801758E-2,-1.600172424E-1,9.823172607E0
2.651977710E2,6.646179199E-2,-1.541793823E-1,9.827513580E0
2.652177770E2,6.541397095E-2,-1.477427673E-1,9.821825409E0
2.652377830E2,5.852828979E-2,-1.570234680E-1,9.823771362E0
2.652577890E2,6.556365967E-2,-1.459465027E-1,9.814340973E0
2.652777950E2,6.421646118E-2,-1.592687988E-1,9.816735992E0
2.652978020E2,6.646179199E-2,-1.681004333E-1,9.828262024E0
2.653178100E2,6.661148071E-2,-1.561253357E-1,9.829758911E0
2.653378160E2,6.436614990E-2,-1.592687988E-1,9.821376343E0
2.653578220E2,5.179229736E-2,-1.496887207E-1,9.829908600E0
2.653778270E2,6.511459351E-2,-1.490899658E-1,9.825717316E0
2.653978330E2,5.583389282E-2,-1.492396545E-1,9.816436615E0
2.654178380E2,6.197113037E-2,-1.519340515E-1,9.828262024E0
2.654378430E2,6.152206421E-2,-1.537303162E-1,9.830058289E0
2.654578490E2,5.792953491E-2,-1.582209778E-1,9.816436615E0
2.654778550E2,6.661148071E-2,-1.588197327E-1,9.817933502E0
2.654978610E2,5.628295898E-2,-1.559756470E-1,9.823172607E0
2.655178663E2,6.017486572E-2,-1.538800049E-1,9.820927277E0
2.655378733E2,5.927673340E-2,-1.471440125E-1,9.817484436E0
2.655578783E2,5.613327026E-2,-1.615141296E-1,9.811945953E0
2.655778833E2,5.852828979E-2,-1.502874756E-1,9.826914825E0
2.655978883E2,5.792953491E-2,-1.547781372E-1,9.832153931E0
2.656178933E2,5.927673340E-2,-1.517843628E-1,9.826465759E0
2.656378993E2,5.688171387E-2,-1.528321838E-1,9.821076965E0
2.656579063E2,6.451583862E-2,-1.553768921E-1,9.825567627E0
2.656779113E2,6.077362061E-2,-1.393601990E-1,9.821975098E0
2.656979153E2,6.092330933E-2,-1.600172424E-1,9.832303619E0
2.657179213E2,5.598358154E-2,-1.508862305E-1,9.827363892E0
2.657379273E2,6.017486572E-2,-1.612147522E-1,9.821975098E0
2.657579313E2,6.047424316E-2,-1.586700439E-1,9.830507355E0
2.657779363E2,5.688171387E-2,-1.651066589E-1,9.823921051E0
2.657979423E2,5.942642212E-2,-1.606159973E-1,9.821526031E0
2.658179483E2,5.478607178E-2,-1.478924561E-1,9.827962646E0
2.658379553E2,5.598358154E-2,-1.598675537E-1,9.825118561E0
2.658579633E2,5.867797852E-2,-1.694476318E-1,9.820627899E0
2.658779703E2,5.164260864E-2,-1.499880981E-1,9.822124786E0
2.658979783E2,6.017486572E-2,-1.625619507E-1,9.825417938E0
2.659179853E2,5.733078003E-2,-1.460961914E-1,9.821376343E0
2.659379933E2,5.284011841E-2,-1.595681763E-1,9.819580078E0
2.659580023E2,5.792953491E-2,-1.585203552E-1,9.826615448E0
2.659780113E2,6.212081909E-2,-1.489402771E-1,9.826914825E0
2.659980203E2,5.403762817E-2,-1.511856079E-1,9.819280701E0
2.660180293E2,5.763015747E-2,-1.526824951E-1,9.819280701E0
2.660380373E2,5.688171387E-2,-1.579216003E-1,9.834998016E0
2.660580453E2,5.987548828E-2,-1.454974365E-1,9.819430389E0
2.660780533E2,5.643264771E-2,-1.643582153E-1,9.827962646E0
2.660980603E2,6.601272583E-2,-1.492396545E-1,9.825268250E0
2.661180673E2,6.152206421E-2,-1.570234680E-1,9.822873230E0
2.661380743E2,5.807922363E-2,-1.652563477E-1,9.814340973E0
2.661580823E2,6.855743408E-2,-1.544787598E-1,9.829459534E0
2.661780893E2,5.523513794E-2,-1.529818726E-1,9.831405487E0
2.661980953E2,6.421646118E-2,-1.600172424E-1,9.821825409E0
2.662181023E2,5.313949585E-2,-1.579216003E-1,9.827513580E0
2.662381093E2,6.316864014E-2,-1.514849854E-1,9.819280701E0
2.662581163E2,6.122268677E-2,-1.538800049E-1,9.817783813E0
2.662781223E2,7.110214233E-2,-1.499880981E-1,9.838740234E0
2.662981293E2,5.538482666E-2,-1.612147522E-1,9.826615448E0
2.663181373E2,6.256988525E-2,-1.607656860E-1,9.815388794E0
2.663381443E2,5.673202515E-2,-1.472937012E-1,9.824220428E0
2.663581523E2,5.463638306E-2,-1.637594604E-1,9.813293152E0
2.663781583E2,5.748046875E-2,-1.468446350E-1,9.821675720E0
2.663981663E2,6.062393188E-2,-1.520837402E-1,9.812694397E0
2.664181743E2,6.107299805E-2,-1.580712891E-1,9.812095642E0
2.664381813E2,6.346801758E-2,-1.462458801E-1,9.825118561E0
2.664581873E2,6.721023560E-2,-1.585203552E-1,9.830058289E0
2.664781943E2,5.807922363E-2,-1.565744019E-1,9.829309845E0
2.664982013E2,6.361770630E-2,-1.549278259E-1,9.820777588E0
2.665182099E2,5.538482666E-2,-1.571731567E-1,9.828860779E0
2.665382179E2,6.032455444E-2,-1.457968140E-1,9.829459534E0
2.665582269E2,5.763015747E-2,-1.570234680E-1,9.815837860E0
2.665782349E2,5.897735596E-2,-1.585203552E-1,9.818981323E0
2.665982429E2,6.092330933E-2,-1.489402771E-1,9.823322296E0
2.666182509E2,5.837860107E-2,-1.462458801E-1,9.821975098E0
2.666382589E2,6.017486572E-2,-1.658551025E-1,9.824070740E0
2.666582669E2,6.556365967E-2,-1.634600830E-1,9.821526031E0
2.666782749E2,6.197113037E-2,-1.525328064E-1,9.815688171E0
2.666982839E2,5.703140259E-2,-1.586700439E-1,9.827363892E0
2.667182919E2,5.777984619E-2,-1.559756470E-1,9.819580078E0
2.667383009E2,6.511459351E-2,-1.576222229E-1,9.830507355E0
2.667583079E2,6.691085815E-2,-1.562750244E-1,9.820927277E0
2.667783139E2,6.646179199E-2,-1.570234680E-1,9.831405487E0
2.667983209E2,5.957611084E-2,-1.546284485E-1,9.816586304E0
2.668183269E2,5.598358154E-2,-1.501377869E-1,9.816586304E0
2.668383349E2,5.972579956E-2,-1.570234680E-1,9.814640350E0
2.668583409E2,6.496490479E-2,-1.559756470E-1,9.826615448E0
2.668783469E2,6.137237549E-2,-1.487905884E-1,9.821376343E0
2.668983529E2,5.433700562E-2,-1.604663086E-1,9.831555176E0
2.669183589E2,5.942642212E-2,-1.594184875E-1,9.821825409E0
2.669383669E2,6.227050781E-2,-1.538800049E-1,9.817185059E0
2.669583759E2,5.583389282E-2,-1.510359192E-1,9.829160156E0
2.669783829E2,5.912704468E-2,-1.628613281E-1,9.824220428E0
2.669983899E2,6.077362061E-2,-1.595681763E-1,9.816735992E0
2.670183979E2,5.837860107E-2,-1.477427673E-1,9.823771362E0
2.670384039E2,5.837860107E-2,-1.547781372E-1,9.832602997E0
2.670584099E2,6.062393188E-2,-1.580712891E-1,9.822124786E0
2.670784149E2,5.418731689E-2,-1.615141296E-1,9.822873230E0
2.670984219E2,5.343887329E-2,-1.499880981E-1,9.820927277E0
2.671184269E2,5.763015747E-2,-1.591191101E-1,9.824819183E0
2.671384319E2,6.691085815E-2,-1.640588379E-1,9.822124786E0
2.671584379E2,6.242019653E-2,-1.600172424E-1,9.830956421E0
2.671784429E2,5.688171387E-2,-1.585203552E-1,9.820627899E0
2.671984489E2,5.254074097E-2,-1.612147522E-1,9.822274475E0
2.672184529E2,6.107299805E-2,-1.574725342E-1,9.811796265E0
2.672384569E2,6.122268677E-2,-1.609153748E-1,9.835297394E0
2.672584609E2,5.418731689E-2,-1.465452576E-1,9.825417938E0
2.672784649E2,5.777984619E-2,-1.591191101E-1,9.823771362E0
2.672984699E2,6.900650024E-2,-1.595681763E-1,9.840237122E0
2.673184739E2,5.942642212E-2,-1.568737793E-1,9.823621674E0
2.673384789E2,6.092330933E-2,-1.535806274E-1,9.828112335E0
2.673584839E2,6.511459351E-2,-1.582209778E-1,9.827812958E0
2.673784899E2,6.167175293E-2,-1.529818726E-1,9.821825409E0
2.673984939E2,5.403762817E-2,-1.556762695E-1,9.825268250E0
2.674184999E2,6.586303711E-2,-1.495390320E-1,9.823471985E0
2.674385069E2,6.840774536E-2,-1.422042847E-1,9.829010468E0
2.674585149E2,6.631210327E-2,-1.621128845E-1,9.822124786E0
2.674785219E2,6.271957397E-2,-1.589694214E-1,9.818532257E0
2.674985309E2,6.331832886E-2,-1.553768921E-1,9.830357666E0
2.675185369E2,6.466552734E-2,-1.559756470E-1,9.819430389E0
2.675385439E2,6.301895142E-2,-1.697470093E-1,9.819580078E0
2.675585499E2,5.688171387E-2,-1.559756470E-1,9.817933502E0
2.675785559E2,6.256988525E-2,-1.466949463E-1,9.822573853E0
2.675985629E2,6.017486572E-2,-1.583706665E-1,9.828561401E0
2.676185689E2,5.523513794E-2,-1.589694214E-1,9.817933502E0
2.676385759E2,5.882766724E-2,-1.652563477E-1,9.830956421E0
2.676585829E2,5.463638306E-2,-1.639091492E-1,9.825567627E0
2.676785899E2,6.227050781E-2,-1.486408997E-1,9.814490662E0
2.676985959E2,6.406677246E-2,-1.493893433E-1,9.825867004E0
2.677186019E2,5.553451538E-2,-1.471440125E-1,9.820178833E0
2.677386089E2,6.107299805E-2,-1.534309387E-1,9.827513580E0
2.677586159E2,6.511459351E-2,-1.540296936E-1,9.819280701E0
2.677786229E2,5.792953491E-2,-1.598675537E-1,9.829459534E0
2.677986299E2,5.748046875E-2,-1.598675537E-1,9.827363892E0
2.678186349E2,5.313949585E-2,-1.454974365E-1,9.829160156E0
2.678386409E2,6.721023560E-2,-1.597178650E-1,9.826316071E0
2.678586479E2,5.718109131E-2,-1.579216003E-1,9.816286926E0
2.678786549E2,5.763015747E-2,-1.469943237E-1,9.824370117E0
2.678986629E2,6.212081909E-2,-1.586700439E-1,9.829758911E0
2.679186709E2,5.912704468E-2,-1.544787598E-1,9.821675720E0
2.679386789E2,6.197113037E-2,-1.598675537E-1,9.824968872E0
2.679586869E2,5.957611084E-2,-1.559756470E-1,9.826765137E0
2.679786939E2,6.182144165E-2,-1.525328064E-1,9.837842102E0
2.679986989E2,5.882766724E-2,-1.636097717E-1,9.816885681E0
2.680187049E2,6.301895142E-2,-1.612147522E-1,9.822424164E0
2.680387109E2,5.029541016E-2,-1.441502380E-1,9.820328522E0
2.680587169E2,6.062393188E-2,-1.588197327E-1,9.832153931E0
2.680787229E2,5.119354248E-2,-1.585203552E-1,9.814191284E0
2.680987279E2,6.107299805E-2,-1.570234680E-1,9.821226654E0
2.681187339E2,5.568420410E-2,-1.616638184E-1,9.831555176E0
2.681387419E2,5.493576050E-2,-1.544787598E-1,9.811945953E0
2.681587489E2,5.748046875E-2,-1.552272034E-1,9.818831635E0
2.681787559E2,5.763015747E-2,-1.549278259E-1,9.833201752E0
2.681987619E2,6.376739502E-2,-1.574725342E-1,9.828860779E0
2.682187679E2,5.164260864E-2,-1.529818726E-1,9.822424164E0
2.682387749E2,5.688171387E-2,-1.574725342E-1,9.820178833E0
2.682587799E2,5.763015747E-2,-1.595681763E-1,9.828411713E0
2.682787869E2,5.837860107E-2,-1.591191101E-1,9.821526031E0
2.682987929E2,6.616241455E-2,-1.490899658E-1,9.820328522E0
2.683187989E2,5.388793945E-2,-1.582209778E-1,9.822124786E0
2.683388049E2,5.882766724E-2,-1.483415222E-1,9.830357666E0
2.683588109E2,6.017486572E-2,-1.505868530E-1,9.825118561E0
2.683788169E2,5.822891235E-2,-1.691482544E-1,9.822723541E0
2.683988249E2,5.822891235E-2,-1.633103943E-1,9.834099884E0
2.684188319E2,6.855743408E-2,-1.520837402E-1,9.828561401E0
2.684388399E2,5.972579956E-2,-1.465452576E-1,9.819430389E0
2.684588459E2,6.197113037E-2,-1.564247131E-1,9.828262024E0
2.684788519E2,4.999603271E-2,-1.613644409E-1,9.834548950E0
2.684988579E2,5.358856201E-2,-1.585203552E-1,9.823172607E0
2.685188654E2,6.092330933E-2,-1.669029236E-1,9.815538483E0
2.685388714E2,5.703140259E-2,-1.583706665E-1,9.826166382E0
2.685588794E2,6.242019653E-2,-1.544787598E-1,9.827962646E0
2.685788874E2,6.122268677E-2,-1.567240906E-1,9.819729767E0
2.685988944E2,6.391708374E-2,-1.580712891E-1,9.817634125E0
2.686189004E2,6.047424316E-2,-1.558259583E-1,9.816286926E0
2.686389064E2,6.256988525E-2,-1.550775146E-1,9.817783813E0
2.686589124E2,5.388793945E-2,-1.417552185E-1,9.825268250E0
2.686789184E2,5.718109131E-2,-1.568737793E-1,9.821975098E0
2.686989244E2,5.927673340E-2,-1.633103943E-1,9.817334747E0
2.687189304E2,5.867797852E-2,-1.568737793E-1,9.825717316E0
2.687389364E2,5.209167480E-2,-1.555265808E-1,9.824669495E0
2.687589434E2,5.837860107E-2,-1.504371643E-1,9.825417938E0
2.687789504E2,6.152206421E-2,-1.574725342E-1,9.829459534E0
2.687989584E2,6.316864014E-2,-1.573228455E-1,9.827513580E0
2.688189644E2,5.538482666E-2,-1.522334290E-1,9.825567627E0
2.688389704E2,7.035369873E-2,-1.501377869E-1,9.824070740E0
2.688589774E2,5.403762817E-2,-1.591191101E-1,9.809550934E0
2.688789844E2,6.197113037E-2,-1.514849854E-1,9.821226654E0
2.688989914E2,6.646179199E-2,-1.440005493E-1,9.823771362E0
2.689189984E2,5.254074097E-2,-1.553768921E-1,9.826914825E0
